rate_scale(Y),0.3,0.322414,0.344828,0.367241,0.389655,0.412069,0.434483,0.456897,0.47931,0.501724,0.524138,0.546552,0.568966,0.591379,0.613793,0.636207,0.658621,0.681034,0.703448,0.725862,0.748276,0.77069,0.793103,0.815517,0.837931,0.860345,0.882759,0.905172,0.927586,0.95
0.001,0.00322018,0.00710649,0.00443399,0.00855791,0.0110295,0.0199726,0.0480902,0.0609178,0.0901332,0.109903,0.193191,0.188906,0.180909,0.211599,0.249116,0.273286,0.315039,0.353455,0.388804,0.44216,0.478058,0.516579,0.552594,0.60436,0.645016,0.687704,0.730571,0.769751,0.817424,0.857905
0.00126896,0.00233294,0.00421306,0.0106447,0.00522047,0.0052126,0.0297992,0.0481448,0.0601405,0.0891374,0.113428,0.182281,0.160389,0.182342,0.212707,0.249808,0.277785,0.321519,0.367297,0.397684,0.442626,0.481742,0.520578,0.565792,0.601552,0.643217,0.686321,0.732155,0.775211,0.816872,0.855332
0.00161026,0.00322349,0.00464762,0.00827793,0.00728125,0.0125821,0.0175677,0.0473668,0.0619549,0.0852219,0.114043,0.130307,0.196614,0.182984,0.225116,0.248591,0.286008,0.329607,0.351829,0.392354,0.439078,0.485542,0.528091,0.568362,0.595264,0.650184,0.683931,0.72893,0.77114,0.817825,0.859627
0.00204336,0.00392511,0.00422243,0.00370325,0.0120399,0.0100633,0.00788104,0.0444121,0.0714761,0.085072,0.117551,0.126295,0.194636,0.187579,0.219403,0.253792,0.289212,0.325735,0.360978,0.399243,0.441363,0.488062,0.521856,0.561643,0.606117,0.650475,0.686523,0.738132,0.779048,0.817924,0.862023
0.00259294,0.00256437,0.00424633,0.00712354,0.00996447,0.00903743,0.0336777,0.0471079,0.074122,0.0985273,0.109045,0.140943,0.161246,0.187849,0.218036,0.250429,0.288815,0.319142,0.368624,0.396012,0.447005,0.485405,0.522797,0.565253,0.605826,0.656283,0.693797,0.740896,0.780816,0.822016,0.865224
0.00329034,0.00510386,0.00568191,0.00309715,0.00556892,0.00738903,0.0284773,0.046667,0.0726816,0.0847235,0.113396,0.134149,0.165737,0.196336,0.219477,0.254429,0.293208,0.32603,0.376286,0.411806,0.436587,0.492728,0.52074,0.567906,0.607388,0.655846,0.697186,0.741136,0.780169,0.824735,0.866556
0.00417532,0.00567531,0.00570375,0.00613285,0.00467615,0.0153125,0.0277189,0.056993,0.071088,0.0909923,0.117136,0.141924,0.1666,0.18927,0.230289,0.26698,0.289478,0.334617,0.367198,0.414694,0.45832,0.494644,0.532484,0.58161,0.61876,0.661677,0.703611,0.745368,0.786152,0.825287,0.874001
0.00529832,0.00676536,0.00416675,0.00323727,0.00754636,0.0075254,0.0425483,0.053241,0.0727969,0.106679,0.126311,0.14385,0.17216,0.197416,0.238323,0.274824,0.300345,0.340798,0.37903,0.419399,0.450991,0.495965,0.538076,0.58306,0.620288,0.664928,0.703218,0.746503,0.795306,0.835725,0.876997
0.00672336,0.00282157,0.00512053,0.00390884,0.00453087,0.00940348,0.0235604,0.0431443,0.0684361,0.0974892,0.118476,0.153991,0.185166,0.209788,0.243644,0.275499,0.312736,0.343704,0.384633,0.428424,0.465684,0.504634,0.545897,0.589,0.627585,0.667667,0.71553,0.761063,0.800275,0.839444,0.882106
0.00853168,0.00571584,0.00480224,0.00504559,0.0164081,0.0140084,0.0122522,0.0552304,0.0800004,0.101251,0.130243,0.15365,0.182425,0.213844,0.2462,0.288115,0.319767,0.351856,0.391983,0.428356,0.468427,0.507078,0.556307,0.597802,0.634161,0.678241,0.718652,0.765538,0.807468,0.849694,0.891231
0.0108264,0.00301166,0.00226382,0.006646,0.00998033,0.0204133,0.04416,0.0569307,0.0816084,0.103529,0.129794,0.167488,0.18854,0.21956,0.258483,0.290081,0.322027,0.361853,0.406993,0.445463,0.485015,0.522844,0.571495,0.609179,0.652244,0.682726,0.736959,0.776569,0.813566,0.861124,0.895957
0.0137382,0.00273528,0.00608476,0.00666715,0.0118326,0.00818753,0.0102064,0.0535617,0.0950399,0.11272,0.134399,0.164729,0.194275,0.230277,0.256148,0.308222,0.343202,0.378904,0.414514,0.460493,0.496312,0.534991,0.578665,0.615459,0.660561,0.702651,0.745788,0.791444,0.826917,0.866568,0.905588
0.0174333,0.00267706,0.00320005,0.00871107,0.00330478,0.00899124,0.0196821,0.0652204,0.0882384,0.117385,0.149199,0.172729,0.202409,0.242139,0.277774,0.322489,0.351566,0.387624,0.429345,0.477217,0.513131,0.548706,0.594822,0.637488,0.678343,0.72253,0.759919,0.802644,0.844149,0.878926,0.912503
0.0221222,0.00293327,0.00315962,0.00787883,0.00792456,0.00458694,0.0136109,0.0610853,0.092827,0.121898,0.161402,0.185194,0.222332,0.254208,0.289017,0.331173,0.367056,0.406229,0.440965,0.485274,0.526671,0.573218,0.612772,0.654477,0.690669,0.737278,0.778226,0.814594,0.853481,0.887091,0.920362
0.0280722,0.00280806,0.0053334,0.00510504,0.00695739,0.00434276,0.0346549,0.070335,0.106533,0.129098,0.170147,0.202025,0.232231,0.273654,0.312795,0.342256,0.387497,0.424096,0.465569,0.505792,0.547871,0.591408,0.631277,0.672389,0.711968,0.756348,0.797371,0.831779,0.869945,0.898583,0.927621
0.0356225,0.00684191,0.0035543,0.00489572,0.0124784,0.0101421,0.0339701,0.075428,0.101857,0.148977,0.178282,0.217856,0.247787,0.286993,0.320184,0.369543,0.408199,0.453734,0.490256,0.534733,0.571232,0.613616,0.654182,0.698189,0.735249,0.777772,0.809887,0.847789,0.878785,0.907159,0.931532
0.0452035,0.00349714,0.00355181,0.00592316,0.00793075,0.0126193,0.0339438,0.0740066,0.126958,0.157858,0.191976,0.226109,0.268583,0.309551,0.348581,0.392884,0.429843,0.46826,0.505586,0.553492,0.597035,0.644154,0.679159,0.715671,0.758928,0.794203,0.828689,0.864987,0.892871,0.916079,0.937808
0.0573615,0.00648378,0.0040817,0.00318682,0.00711337,0.00546514,0.0137512,0.090504,0.12949,0.17675,0.210635,0.248894,0.291986,0.334897,0.377968,0.414884,0.460981,0.501011,0.541153,0.585007,0.628365,0.659491,0.706093,0.744458,0.780416,0.817251,0.851269,0.880109,0.903305,0.923186,0.935796
0.0727895,0.00582375,0.00560985,0.0135577,0.00406229,0.00529681,0.049369,0.095041,0.136798,0.188039,0.233247,0.279293,0.31756,0.35807,0.403249,0.438873,0.487753,0.531111,0.573039,0.609881,0.653407,0.694181,0.733358,0.770098,0.806709,0.838989,0.868503,0.892786,0.910786,0.929744,0.938478
0.0923671,0.00359009,0.00285793,0.00700014,0.0033854,0.0113794,0.0366128,0.117889,0.16435,0.205082,0.251178,0.298017,0.342601,0.390527,0.432336,0.479054,0.520995,0.562335,0.60473,0.643409,0.686568,0.728227,0.766477,0.796316,0.829116,0.858325,0.883634,0.905991,0.921585,0.93193,0.938991
0.11721,0.0026147,0.00547921,0.0026472,0.0033749,0.0168383,0.0186208,0.124023,0.171282,0.231363,0.276098,0.333223,0.375667,0.423229,0.464036,0.514917,0.555818,0.597601,0.64147,0.682787,0.722139,0.75431,0.793602,0.819376,0.851165,0.873955,0.895041,0.911084,0.924449,0.932978,0.941762
0.148735,0.00422167,0.00540589,0.00289598,0.00885686,0.00873969,0.0661395,0.140718,0.202385,0.256396,0.309027,0.357025,0.414277,0.457165,0.50385,0.552303,0.596239,0.638962,0.68201,0.715839,0.752928,0.784947,0.816178,0.844069,0.869235,0.886762,0.904308,0.91998,0.929575,0.935075,0.940666
0.188739,0.00540305,0.00287457,0.00486956,0.00688855,0.0108612,0.0761612,0.156243,0.219778,0.282006,0.341405,0.392065,0.44651,0.487453,0.541232,0.586047,0.633494,0.671635,0.716526,0.749443,0.781163,0.811981,0.840143,0.864191,0.881346,0.896214,0.913112,0.922024,0.932466,0.936682,0.943387
0.239503,0.00601509,0.00320586,0.00355442,0.00614247,0.0141104,0.0345231,0.184539,0.239978,0.305169,0.373684,0.423258,0.480357,0.537091,0.582011,0.623803,0.671321,0.711097,0.745128,0.780813,0.806312,0.83596,0.856901,0.87856,0.892616,0.906836,0.918575,0.925161,0.934226,0.938594,0.943899
0.30392,0.00375133,0.00265192,0.00315325,0.00473572,0.0231923,0.0734938,0.191968,0.275002,0.342896,0.408496,0.461504,0.520401,0.573033,0.616362,0.664771,0.705513,0.743907,0.770509,0.803935,0.83223,0.857862,0.875205,0.890431,0.903192,0.913058,0.920683,0.929595,0.936319,0.940188,0.943359
0.385662,0.00256466,0.00256953,0.00674423,0.00458916,0.0110314,0.0867983,0.216917,0.306841,0.376259,0.442085,0.501822,0.563844,0.608345,0.663075,0.704565,0.741971,0.775872,0.805373,0.829894,0.851201,0.869974,0.883986,0.898142,0.909871,0.920314,0.924235,0.931876,0.938915,0.940297,0.945091
0.48939,0.0041873,0.00407468,0.00698338,0.00509143,0.0269282,0.0111543,0.246087,0.33262,0.415508,0.484051,0.541724,0.600835,0.650719,0.69252,0.735659,0.771989,0.800931,0.826471,0.847944,0.865752,0.881633,0.894379,0.903266,0.912557,0.920067,0.928377,0.933867,0.936425,0.94016,0.943272
0.621017,0.00450306,0.00397038,0.00675217,0.00501874,0.0153758,0.0767855,0.260182,0.36786,0.449336,0.523798,0.58372,0.637269,0.688227,0.729528,0.764926,0.794702,0.819497,0.844465,0.85881,0.872311,0.890675,0.901102,0.909769,0.915751,0.923835,0.929459,0.932451,0.938519,0.940261,0.94625
0.788046,0.00355542,0.00258168,0.00371386,0.00536833,0.0154571,0.144311,0.290356,0.406957,0.484187,0.557017,0.627095,0.676442,0.719651,0.753015,0.784994,0.817587,0.837328,0.857461,0.869291,0.883302,0.895762,0.903285,0.913615,0.919571,0.926016,0.930803,0.933439,0.936242,0.941474,0.943928
1,0.00298545,0.00354045,0.00408562,0.00549597,0.0142811,0.099879,0.332612,0.436216,0.523271,0.593145,0.652725,0.701032,0.744386,0.778845,0.80402,0.830267,0.850759,0.86507,0.87761,0.890172,0.899784,0.908779,0.917742,0.922646,0.925821,0.931768,0.935156,0.937262,0.939734,0.944314
