rate_scale(Y),0.3,0.334211,0.368421,0.402632,0.436842,0.471053,0.505263,0.539474,0.573684,0.607895,0.642105,0.676316,0.710526,0.744737,0.778947,0.813158,0.847368,0.881579,0.915789,0.95
0,0.00531773,0.011286,0.0153609,0.0298394,0.0577497,0.0831405,0.176446,0.213923,0.249005,0.240907,0.301786,0.358202,0.385302,0.457221,0.521412,0.590908,0.667411,0.719669,0.782845,0.854127
0.0526316,0.00802007,0.00761143,0.00586761,0.0234112,0.0986377,0.149959,0.211602,0.274972,0.327047,0.40128,0.458305,0.521283,0.583201,0.647683,0.706734,0.765648,0.823053,0.872932,0.913625,0.93988
0.105263,0.00931922,0.00960003,0.00896897,0.0422482,0.129157,0.202671,0.271174,0.349222,0.416758,0.491395,0.548082,0.622697,0.679787,0.734308,0.791552,0.834099,0.882451,0.909959,0.932361,0.937698
0.157895,0.00496464,0.00858158,0.0111776,0.0428945,0.152433,0.241799,0.328515,0.408639,0.470763,0.549824,0.609935,0.672054,0.732764,0.788218,0.831533,0.871018,0.897218,0.915919,0.932576,0.938874
0.210526,0.0045426,0.00842049,0.00952215,0.052348,0.164686,0.268277,0.355725,0.447109,0.516016,0.601321,0.655168,0.720318,0.772151,0.816816,0.856243,0.88777,0.905848,0.923795,0.935784,0.941875
0.263158,0.00472428,0.00923085,0.0173034,0.0694623,0.189033,0.297516,0.398873,0.476193,0.560382,0.636581,0.694713,0.751092,0.803051,0.846072,0.874541,0.895702,0.912313,0.932143,0.938152,0.946669
0.315789,0.00821398,0.00892758,0.00845269,0.0497888,0.21044,0.330653,0.42446,0.516674,0.585119,0.663057,0.719564,0.771825,0.820885,0.851483,0.885335,0.898921,0.910914,0.92778,0.940372,0.944672
0.368421,0.00624289,0.00546223,0.00687502,0.0643897,0.226605,0.338207,0.446344,0.539628,0.613513,0.684069,0.73722,0.797216,0.830773,0.863588,0.889369,0.907314,0.922771,0.931125,0.93733,0.943198
0.421053,0.0057323,0.00611218,0.0169511,0.0189583,0.24453,0.367716,0.465557,0.552381,0.632341,0.702293,0.762143,0.803777,0.838815,0.863438,0.889418,0.91158,0.920226,0.932107,0.936883,0.941018
0.473684,0.00467755,0.00574116,0.0144717,0.043067,0.256414,0.382691,0.487751,0.577392,0.661664,0.721782,0.770681,0.819666,0.850797,0.881233,0.896409,0.917191,0.925406,0.934479,0.939523,0.944072
0.526316,0.00472827,0.00917647,0.00776274,0.0199941,0.275197,0.401613,0.50415,0.593123,0.676284,0.739285,0.783678,0.826147,0.856638,0.876629,0.896024,0.913058,0.927129,0.934727,0.938988,0.944414
0.578947,0.00801156,0.0121296,0.0198786,0.070971,0.278784,0.403688,0.514443,0.611893,0.687236,0.749676,0.791728,0.830703,0.862471,0.884412,0.905485,0.919303,0.929807,0.9306,0.939231,0.942022
0.631579,0.0066269,0.00776878,0.0115865,0.0173291,0.282139,0.421546,0.537245,0.624931,0.699612,0.757427,0.800251,0.836886,0.872303,0.888823,0.901183,0.919583,0.929177,0.935492,0.938517,0.943719
0.684211,0.0091755,0.00673733,0.00910207,0.0512268,0.303101,0.440477,0.552564,0.639679,0.70788,0.763838,0.809146,0.844327,0.871811,0.886605,0.907026,0.915891,0.924748,0.931416,0.935464,0.94582
0.736842,0.00736716,0.00639135,0.0127347,0.0396555,0.296045,0.443733,0.552263,0.642352,0.720948,0.777877,0.81603,0.851721,0.874732,0.891239,0.906754,0.924539,0.931409,0.933189,0.94025,0.942986
0.789474,0.00815563,0.0131441,0.0144703,0.0523339,0.316362,0.465278,0.567106,0.65327,0.726909,0.781506,0.819826,0.859194,0.878971,0.89404,0.909085,0.924547,0.925417,0.935584,0.936854,0.945293
0.842105,0.00805277,0.00838537,0.0155119,0.0515813,0.312393,0.465132,0.580216,0.668356,0.734883,0.78544,0.825902,0.853685,0.874086,0.896568,0.908275,0.918039,0.930897,0.936745,0.940476,0.944295
0.894737,0.00470898,0.00914,0.0116231,0.0436476,0.346316,0.478163,0.593974,0.671374,0.743846,0.787412,0.824968,0.861794,0.879576,0.89707,0.911383,0.91836,0.93238,0.935611,0.94107,0.943643
0.947368,0.00996505,0.00562218,0.00589488,0.0913772,0.33704,0.478156,0.590154,0.687645,0.740925,0.793139,0.834202,0.861848,0.881834,0.899115,0.914225,0.919762,0.924853,0.93226,0.939941,0.941196
1,0.00508148,0.00809779,0.013833,0.0278171,0.338367,0.501272,0.606937,0.692554,0.759561,0.79803,0.833149,0.864655,0.878098,0.899847,0.915337,0.921501,0.931594,0.936793,0.941102,0.943261
